  X         Y          Z
  79.3583  15.8843    127.00
  79.3750  15.8843    123.00
  79.3917  15.8843    127.00
  79.4083  15.8843    131.00
  79.4250  15.8843    133.00
  79.4417  15.8843    139.00
  79.4583  15.8843    179.00
  79.4750  15.8843    169.00
  79.4917  15.8843    185.00
  79.5083  15.8843    155.00
  79.5250  15.8843    147.00
  79.5417  15.8843    139.00
  79.5583  15.8843    135.00
  79.5750  15.8843    135.00
  79.5917  15.8843    135.00
  79.6083  15.8843    131.00
  79.6250  15.8843    135.00
  79.6417  15.8843    127.00
  79.6583  15.8843    139.00
  79.6750  15.8843    133.00
  79.6917  15.8843    137.00
  79.7083  15.8843    129.00
  79.7250  15.8843    117.00
  79.7417  15.8843     97.00
  79.7583  15.8843     91.00
  79.7750  15.8843     87.00
  79.7917  15.8843     87.00
  79.8083  15.8843     79.00
  79.8250  15.8843     73.00
  79.8417  15.8843     63.00
  79.8583  15.8843     61.00
  79.8750  15.8843     59.00
  79.8917  15.8843     47.00
  79.9083  15.8843     39.00
  79.9250  15.8843     39.00
  79.9417  15.8843     47.00
  79.9583  15.8843     43.00
  79.9750  15.8843     49.00
  79.9917  15.8843     55.00
  80.0083  15.8843     61.00
  78.0083  15.8682    279.00
  78.0250  15.8682    283.00
  78.0417  15.8682    293.00
  78.0583  15.8682    289.00
  78.0750  15.8682    295.00
  78.0917  15.8682    299.00
  78.1083  15.8682    287.00
  78.1250  15.8682    271.00
  78.1417  15.8682    275.00
  78.1583  15.8682    285.00
  78.1750  15.8682    293.00
  78.1917  15.8682    285.00
  78.2083  15.8682    287.00
  78.2250  15.8682    295.00
  78.2417  15.8682    297.00
  78.2583  15.8682    293.00
  78.2750  15.8682    303.00
  78.2917  15.8682    307.00
  78.3083  15.8682    303.00
  78.3250  15.8682    295.00
  78.3417  15.8682    289.00
  78.3583  15.8682    285.00
  78.3750  15.8682    285.00
  78.3917  15.8682    281.00
  78.4083  15.8682    275.00
  78.4250  15.8682    281.00
  78.4417  15.8682    277.00
  78.4583  15.8682    271.00
  78.4750  15.8682    275.00
  78.4917  15.8682    279.00
  78.5083  15.8682    277.00
  78.5250  15.8682    281.00
  78.5417  15.8682    283.00
  78.5583  15.8682    285.00
  78.5750  15.8682    289.00
  78.5917  15.8682    293.00
  78.6083  15.8682    297.00
  78.6250  15.8682    301.00
  78.6417  15.8682    305.00
  78.6583  15.8682    307.00
  78.6750  15.8682    313.00
  78.6917  15.8682    321.00
  78.7083  15.8682    333.00
  78.7250  15.8682    369.00
  78.7417  15.8682    361.00
  78.7583  15.8682    373.00
  78.7750  15.8682    411.00
  78.7917  15.8682    461.00
  78.8083  15.8682    627.00
  78.8250  15.8682    675.00
  78.8417  15.8682    587.00
  78.8583  15.8682    635.00
  78.8750  15.8682    519.00
  78.8917  15.8682    473.00
  78.9083  15.8682    421.00
  78.9250  15.8682    355.00
  78.9417  15.8682    343.00
  78.9583  15.8682    349.00
  78.9750  15.8682    365.00
  78.9917  15.8682    413.00
  79.0083  15.8682    449.00
  79.0250  15.8682    561.00
  79.0417  15.8682    487.00
  79.0583  15.8682    357.00
  79.0750  15.8682    289.00
  79.0917  15.8682    241.00
  79.1083  15.8682    235.00
  79.1250  15.8682    211.00
  79.1417  15.8682    207.00
  79.1583  15.8682    203.00
  79.1750  15.8682    205.00
  79.1917  15.8682    187.00
  79.2083  15.8682    203.00
  79.2250  15.8682    169.00
  79.2417  15.8682    163.00
  79.2583  15.8682    169.00
  79.2750  15.8682    167.00
  79.2917  15.8682    159.00
  79.3083  15.8682    145.00
  79.3250  15.8682    139.00
  79.3417  15.8682    133.00
  79.3583  15.8682    125.00
  79.3750  15.8682    123.00
  79.3917  15.8682    135.00
  79.4083  15.8682    143.00
  79.4250  15.8682    143.00
  79.4417  15.8682    145.00
  79.4583  15.8682    161.00
  79.4750  15.8682    167.00
  79.4917  15.8682    171.00
  79.5083  15.8682    155.00
  79.5250  15.8682    143.00
  79.5417  15.8682    135.00
  79.5583  15.8682    129.00
  79.5750  15.8682    129.00
  79.5917  15.8682    141.00
  79.6083  15.8682    149.00
  79.6250  15.8682    149.00
  79.6417  15.8682    139.00
  79.6583  15.8682    133.00
  79.6750  15.8682    125.00
  79.6917  15.8682    135.00
  79.7083  15.8682    127.00
  79.7250  15.8682    111.00
  79.7417  15.8682     95.00
  79.7583  15.8682     83.00
  79.7750  15.8682     77.00
  79.7917  15.8682     79.00
  79.8083  15.8682     77.00
  79.8250  15.8682     81.00
  79.8417  15.8682     73.00
  79.8583  15.8682     75.00
  79.8750  15.8682     63.00
  79.8917  15.8682     51.00
  79.9083  15.8682     45.00
  79.9250  15.8682     39.00
  79.9417  15.8682     37.00
  79.9583  15.8682     39.00
  79.9750  15.8682     43.00
  79.9917  15.8682     51.00
  80.0083  15.8682     57.00
  78.0083  15.8522    287.00
  78.0250  15.8522    279.00
  78.0417  15.8522    275.00
  78.0583  15.8522    281.00
  78.0750  15.8522    293.00
  78.0917  15.8522    297.00
  78.1083  15.8522    285.00
  78.1250  15.8522    273.00
  78.1417  15.8522    279.00
  78.1583  15.8522    295.00
  78.1750  15.8522    307.00
  78.1917  15.8522    297.00
  78.2083  15.8522    291.00
  78.2250  15.8522    295.00
  78.2417  15.8522    305.00
  78.2583  15.8522    305.00
  78.2750  15.8522    309.00
  78.2917  15.8522    309.00
  78.3083  15.8522    299.00
  78.3250  15.8522    293.00
  78.3417  15.8522    295.00
  78.3583  15.8522    291.00
  78.3750  15.8522    293.00
  78.3917  15.8522    287.00
  78.4083  15.8522    281.00
  78.4250  15.8522    279.00
  78.4417  15.8522    283.00
  78.4583  15.8522    279.00
  78.4750  15.8522    277.00
  78.4917  15.8522    277.00
  78.5083  15.8522    277.00
  78.5250  15.8522    279.00
  78.5417  15.8522    281.00
  78.5583  15.8522    287.00
  78.5750  15.8522    291.00
  78.5917  15.8522    293.00
  78.6083  15.8522    297.00
  78.6250  15.8522    301.00
  78.6417  15.8522    305.00
  78.6583  15.8522    311.00
  78.6750  15.8522    317.00
  78.6917  15.8522    323.00
  78.7083  15.8522    333.00
  78.7250  15.8522    345.00
  78.7417  15.8522    357.00
  78.7583  15.8522    369.00
  78.7750  15.8522    407.00
  78.7917  15.8522    461.00
  78.8083  15.8522    539.00
  78.8250  15.8522    641.00
  78.8417  15.8522    567.00
  78.8583  15.8522    601.00
  78.8750  15.8522    433.00
  78.8917  15.8522    401.00
  78.9083  15.8522    399.00
  78.9250  15.8522    381.00
  78.9417  15.8522    357.00
  78.9583  15.8522    411.00
  78.9750  15.8522    475.00
  78.9917  15.8522    607.00
  79.0083  15.8522    609.00
  79.0250  15.8522    631.00
  79.0417  15.8522    625.00
  79.0583  15.8522    565.00
  79.0750  15.8522    427.00
  79.0917  15.8522    285.00
  79.1083  15.8522    295.00
  79.1250  15.8522    253.00
  79.1417  15.8522    255.00
  79.1583  15.8522    257.00
  79.1750  15.8522    245.00
  79.1917  15.8522    215.00
  79.2083  15.8522    197.00
  79.2250  15.8522    187.00
  79.2417  15.8522    183.00
  79.2583  15.8522    177.00
  79.2750  15.8522    153.00
  79.2917  15.8522    161.00
  79.3083  15.8522    133.00
  79.3250  15.8522    129.00
  79.3417  15.8522    127.00
  79.3583  15.8522    127.00
  79.3750  15.8522    133.00
  79.3917  15.8522    133.00
  79.4083  15.8522    141.00
  79.4250  15.8522    151.00
  79.4417  15.8522    159.00
  79.4583  15.8522    165.00
  79.4750  15.8522    153.00
  79.4917  15.8522    157.00
  79.5083  15.8522    151.00
  79.5250  15.8522    141.00
  79.5417  15.8522    127.00
  79.5583  15.8522    125.00
  79.5750  15.8522    125.00
  79.5917  15.8522    137.00
  79.6083  15.8522    151.00
  79.6250  15.8522    199.00
  79.6417  15.8522    171.00
  79.6583  15.8522    139.00
  79.6750  15.8522    123.00
  79.6917  15.8522    113.00
  79.7083  15.8522    105.00
  79.7250  15.8522     99.00
  79.7417  15.8522     93.00
  79.7583  15.8522     89.00
  79.7750  15.8522     77.00
  79.7917  15.8522     69.00
  79.8083  15.8522     69.00
  79.8250  15.8522     71.00
  79.8417  15.8522     77.00
  79.8583  15.8522     73.00
  79.8750  15.8522     71.00
  79.8917  15.8522     57.00
  79.9083  15.8522     53.00
  79.9250  15.8522     43.00
  79.9417  15.8522     35.00
  79.9583  15.8522     41.00
  79.9750  15.8522     51.00
  79.9917  15.8522     55.00
  80.0083  15.8522     49.00
  78.0083  15.8362    299.00
  78.0250  15.8362    295.00
  78.0417  15.8362    285.00
  78.0583  15.8362    277.00
  78.0750  15.8362    285.00
  78.0917  15.8362    289.00
  78.1083  15.8362    291.00
  78.1250  15.8362    277.00
  78.1417  15.8362    285.00
  78.1583  15.8362    311.00
  78.1750  15.8362    307.00
  78.1917  15.8362    301.00
  78.2083  15.8362    295.00
  78.2250  15.8362    297.00
  78.2417  15.8362    309.00
  78.2583  15.8362    313.00
  78.2750  15.8362    315.00
  78.2917  15.8362    309.00
  78.3083  15.8362    301.00
  78.3250  15.8362    303.00
  78.3417  15.8362    301.00
  78.3583  15.8362    299.00
  78.3750  15.8362    297.00
  78.3917  15.8362    291.00
  78.4083  15.8362    287.00
  78.4250  15.8362    281.00
  78.4417  15.8362    289.00
  78.4583  15.8362    285.00
  78.4750  15.8362    285.00
  78.4917  15.8362    285.00
  78.5083  15.8362    285.00
  78.5250  15.8362    283.00
  78.5417  15.8362    283.00
  78.5583  15.8362    285.00
  78.5750  15.8362    289.00
  78.5917  15.8362    293.00
  78.6083  15.8362    297.00
  78.6250  15.8362    297.00
  78.6417  15.8362    297.00
  78.6583  15.8362    293.00
  78.6750  15.8362    301.00
  78.6917  15.8362    327.00
  78.7083  15.8362    343.00
  78.7250  15.8362    349.00
  78.7417  15.8362    367.00
  78.7583  15.8362    399.00
  78.7750  15.8362    453.00
  78.7917  15.8362    505.00
  78.8083  15.8362    625.00
  78.8250  15.8362    609.00
  78.8417  15.8362    441.00
  78.8583  15.8362    453.00
  78.8750  15.8362    389.00
  78.8917  15.8362    357.00
  78.9083  15.8362    365.00
  78.9250  15.8362    351.00
  78.9417  15.8362    603.00
  78.9583  15.8362    651.00
  78.9750  15.8362    607.00
  78.9917  15.8362    691.00
  79.0083  15.8362    739.00
  79.0250  15.8362    755.00
  79.0417  15.8362    695.00
  79.0583  15.8362    555.00
  79.0750  15.8362    413.00
  79.0917  15.8362    309.00
  79.1083  15.8362    279.00
  79.1250  15.8362    265.00
  79.1417  15.8362    273.00
  79.1583  15.8362    271.00
  79.1750  15.8362    261.00
  79.1917  15.8362    221.00
  79.2083  15.8362    173.00
  79.2250  15.8362    167.00
  79.2417  15.8362    169.00
  79.2583  15.8362    161.00
  79.2750  15.8362    151.00
  79.2917  15.8362    151.00
  79.3083  15.8362    137.00
  79.3250  15.8362    129.00
  79.3417  15.8362    133.00
  79.3583  15.8362    131.00
  79.3750  15.8362    137.00
  79.3917  15.8362    143.00
  79.4083  15.8362    145.00
  79.4250  15.8362    153.00
  79.4417  15.8362    165.00
  79.4583  15.8362    161.00
  79.4750  15.8362    145.00
  79.4917  15.8362    143.00
  79.5083  15.8362    135.00
  79.5250  15.8362    131.00
  79.5417  15.8362    125.00
  79.5583  15.8362    115.00
  79.5750  15.8362    125.00
  79.5917  15.8362    131.00
  79.6083  15.8362    177.00
  79.6250  15.8362    169.00
  79.6417  15.8362    153.00
  79.6583  15.8362    137.00
  79.6750  15.8362    127.00
  79.6917  15.8362    119.00
  79.7083  15.8362    115.00
  79.7250  15.8362    105.00
  79.7417  15.8362     93.00
  79.7583  15.8362     83.00
  79.7750  15.8362     77.00
  79.7917  15.8362     67.00
  79.8083  15.8362     61.00
  79.8250  15.8362     57.00
  79.8417  15.8362     65.00
  79.8583  15.8362     63.00
  79.8750  15.8362     67.00
  79.8917  15.8362     61.00
  79.9083  15.8362     47.00
  79.9250  15.8362     41.00
  79.9417  15.8362     33.00
  79.9583  15.8362     35.00
  79.9750  15.8362     45.00
  79.9917  15.8362     47.00
  80.0083  15.8362     51.00
  78.0083  15.8201    295.00
  78.0250  15.8201    285.00
  78.0417  15.8201    285.00
  78.0583  15.8201    279.00
  78.0750  15.8201    275.00
  78.0917  15.8201    275.00
  78.1083  15.8201    275.00
  78.1250  15.8201    287.00
  78.1417  15.8201    321.00
  78.1583  15.8201    333.00
  78.1750  15.8201    325.00
  78.1917  15.8201    313.00
  78.2083  15.8201    305.00
  78.2250  15.8201    301.00
  78.2417  15.8201    307.00
  78.2583  15.8201    319.00
  78.2750  15.8201    317.00
  78.2917  15.8201    309.00
  78.3083  15.8201    305.00
  78.3250  15.8201    307.00
  78.3417  15.8201    305.00
  78.3583  15.8201    301.00
  78.3750  15.8201    293.00
  78.3917  15.8201    287.00
  78.4083  15.8201    283.00
  78.4250  15.8201    283.00
  78.4417  15.8201    293.00
  78.4583  15.8201    293.00
  78.4750  15.8201    291.00
  78.4917  15.8201    289.00
  78.5083  15.8201    283.00
  78.5250  15.8201    281.00
  78.5417  15.8201    285.00
  78.5583  15.8201    289.00
  78.5750  15.8201    293.00
  78.5917  15.8201    293.00
  78.6083  15.8201    295.00
  78.6250  15.8201    287.00
  78.6417  15.8201    283.00
  78.6583  15.8201    283.00
  78.6750  15.8201    293.00
  78.6917  15.8201    317.00
  78.7083  15.8201    361.00
  78.7250  15.8201    367.00
  78.7417  15.8201    453.00
  78.7583  15.8201    509.00
  78.7750  15.8201    609.00
  78.7917  15.8201    765.00
  78.8083  15.8201    701.00
  78.8250  15.8201    531.00
  78.8417  15.8201    531.00
  78.8583  15.8201    539.00
  78.8750  15.8201    499.00
  78.8917  15.8201    399.00
  78.9083  15.8201    371.00
  78.9250  15.8201    557.00
  78.9417  15.8201    551.00
  78.9583  15.8201    497.00
  78.9750  15.8201    497.00
  78.9917  15.8201    639.00
  79.0083  15.8201    751.00
  79.0250  15.8201    657.00
  79.0417  15.8201    593.00
  79.0583  15.8201    561.00
  79.0750  15.8201    453.00
  79.0917  15.8201    353.00
  79.1083  15.8201    293.00
  79.1250  15.8201    255.00
  79.1417  15.8201    245.00
  79.1583  15.8201    245.00
  79.1750  15.8201    215.00
  79.1917  15.8201    225.00
  79.2083  15.8201    165.00
  79.2250  15.8201    163.00
  79.2417  15.8201    159.00
  79.2583  15.8201    151.00
  79.2750  15.8201    161.00
  79.2917  15.8201    157.00
  79.3083  15.8201    155.00
  79.3250  15.8201    135.00
  79.3417  15.8201    139.00
  79.3583  15.8201    137.00
  79.3750  15.8201    141.00
  79.3917  15.8201    147.00
  79.4083  15.8201    151.00
  79.4250  15.8201    159.00
  79.4417  15.8201    155.00
  79.4583  15.8201    151.00
  79.4750  15.8201    137.00
  79.4917  15.8201    133.00
  79.5083  15.8201    133.00
  79.5250  15.8201    127.00
  79.5417  15.8201    123.00
  79.5583  15.8201    113.00
  79.5750  15.8201    121.00
  79.5917  15.8201    121.00
  79.6083  15.8201    127.00
  79.6250  15.8201    127.00
  79.6417  15.8201    131.00
  79.6583  15.8201    149.00
  79.6750  15.8201    195.00
  79.6917  15.8201    155.00
  79.7083  15.8201    109.00
  79.7250  15.8201    101.00
  79.7417  15.8201     87.00
  79.7583  15.8201     77.00
  79.7750  15.8201     71.00
  79.7917  15.8201     65.00
  79.8083  15.8201     59.00
  79.8250  15.8201     53.00
  79.8417  15.8201     55.00
  79.8583  15.8201     57.00
  79.8750  15.8201     53.00
  79.8917  15.8201     57.00
  79.9083  15.8201     53.00
  79.9250  15.8201     45.00
  79.9417  15.8201     35.00
  79.9583  15.8201     31.00
  79.9750  15.8201     41.00
  79.9917  15.8201     41.00
  80.0083  15.8201     45.00
  78.0083  15.8041    291.00
  78.0250  15.8041    287.00
  78.0417  15.8041    295.00
  78.0583  15.8041    293.00
  78.0750  15.8041    287.00
  78.0917  15.8041    281.00
  78.1083  15.8041    295.00
  78.1250  15.8041    311.00
  78.1417  15.8041    319.00
  78.1583  15.8041    327.00
  78.1750  15.8041    319.00
  78.1917  15.8041    309.00
  78.2083  15.8041    311.00
  78.2250  15.8041    311.00
  78.2417  15.8041    307.00
  78.2583  15.8041    317.00
  78.2750  15.8041    319.00
  78.2917  15.8041    315.00
  78.3083  15.8041    311.00
  78.3250  15.8041    309.00
  78.3417  15.8041    301.00
  78.3583  15.8041    295.00
  78.3750  15.8041    289.00
  78.3917  15.8041    285.00
  78.4083  15.8041    287.00
  78.4250  15.8041    289.00
  78.4417  15.8041    297.00
  78.4583  15.8041    297.00
  78.4750  15.8041    289.00
  78.4917  15.8041    281.00
  78.5083  15.8041    277.00
  78.5250  15.8041    271.00
  78.5417  15.8041    277.00
  78.5583  15.8041    283.00
  78.5750  15.8041    293.00
  78.5917  15.8041    289.00
  78.6083  15.8041    287.00
  78.6250  15.8041    279.00
  78.6417  15.8041    277.00
  78.6583  15.8041    287.00
  78.6750  15.8041    311.00
  78.6917  15.8041    325.00
  78.7083  15.8041    343.00
  78.7250  15.8041    409.00
  78.7417  15.8041    547.00
  78.7583  15.8041    655.00
  78.7750  15.8041    687.00
  78.7917  15.8041    845.00
  78.8083  15.8041    675.00
  78.8250  15.8041    519.00
  78.8417  15.8041    475.00
  78.8583  15.8041    501.00
  78.8750  15.8041    383.00
  78.8917  15.8041    363.00
  78.9083  15.8041    517.00
  78.9250  15.8041    595.00
  78.9417  15.8041    557.00
  78.9583  15.8041    439.00
  78.9750  15.8041    507.00
  78.9917  15.8041    661.00
  79.0083  15.8041    791.00
  79.0250  15.8041    767.00
  79.0417  15.8041    639.00
  79.0583  15.8041    525.00
  79.0750  15.8041    385.00
  79.0917  15.8041    323.00
  79.1083  15.8041    287.00
  79.1250  15.8041    255.00
  79.1417  15.8041    235.00
  79.1583  15.8041    223.00
  79.1750  15.8041    211.00
  79.1917  15.8041    207.00
  79.2083  15.8041    173.00
  79.2250  15.8041    169.00
  79.2417  15.8041    153.00
  79.2583  15.8041    145.00
  79.2750  15.8041    139.00
  79.2917  15.8041    173.00
  79.3083  15.8041    133.00
  79.3250  15.8041    139.00
  79.3417  15.8041    141.00
  79.3583  15.8041    141.00
  79.3750  15.8041    149.00
  79.3917  15.8041    153.00
  79.4083  15.8041    153.00
  79.4250  15.8041    159.00
  79.4417  15.8041    153.00
  79.4583  15.8041    145.00
  79.4750  15.8041    141.00
  79.4917  15.8041    135.00
  79.5083  15.8041    125.00
  79.5250  15.8041    125.00
  79.5417  15.8041    117.00
  79.5583  15.8041    109.00
  79.5750  15.8041    115.00
  79.5917  15.8041    113.00
  79.6083  15.8041    117.00
  79.6250  15.8041    139.00
  79.6417  15.8041    131.00
